fluctuate,VB,3
fluency,NN,3
fluent,JJ,2
fluid,NN/JJ,3
flunk,VB,3
flush,VB/NN,2
flute,NN,1
flutter,VB/NN,3
fly,VB,1
fly,NN,1
foam,NN/VB,2
focus,VB/NN,1
foe,NN,3
fog,NN,1
foggy,JJ,2
foil,NN,3
foil,VB,3
fold,VB/NN,2
folk,NN/JJ,2
folklore,NN,3
follow,VB,1
follower,NN,2
following,JJ/IN/PRP/NN,1
follow-up,NN,3
fond,JJ,2
food,NN,1
fool,NN/JJ/VB,1
foolish,JJ,1
foot,NN,1
footage,NN,3
football,NN,1
footstep,NN,3
for,IN/CC,1
forbid,VB,2
forbidden,JJ,3
force,NN/VB,1
forecast,NN/VB,2
forehead,NN,2
foreign,JJ,1
foreigner,NN,1
foremost,JJ,3
foresee,VB,2
forest,NN,1
forever,RB,2
forge,NN,3
forge,VB,3
forget,VB,1
forgetful,JJ,2
forgive,VB,1
fork,NN,1
form,NN/VB,1
formal,JJ,1
format,NN/VB,3
formation,NN,2
former,PRP/JJ,1
formidable,JJ,3
formula,NN,2
formulate,VB,3
forsake,VB,3
fort,NN,2
forth,RB,2
forthcoming,JJ,3
fortify,VB,3
fortnight,NN,3
fortunate,JJ,2
fortunately,RB,2
fortune,NN,2
forty,number/PRP/NN/JJ,1
forum,NN,3
forward,RB/JJ,1
fossil,NN/JJ,3
foster,JJ/VB,3
foul,JJ/VB/NN,3
found,VB,2
foundation,NN,2
founder,NN,2
fountain,NN,2
four,number/PRP/NN/JJ,1
fourteen,number/PRP/NN/JJ,1
fowl,NN,3
fox,NN,1
fraction,NN,3
fracture,NN/VB,3
fragile,JJ,3
fragment,NN/VB,3
fragrance,NN,2
fragrant,JJ,3
frail,JJ,3
frame,VB/NN,2
framework,NN,3
Franc,NN,3
France,NN,1
franchise,NN/VB,3
frank,JJ,1
frankly,RB,3
frantic,JJ,3
fraud,NN,3
freak,JJ/NN,3
freak,VB,3
free,JJ/VB,1
freedom,NN,1
freeway,NN,2
freeze,VB,2
freezer,NN,1
freezing,JJ/NN,2
French,JJ/NN,1
frequency,NN,2
frequent,JJ/VB,2
fresh,JJ,1
freshman,NN,2
fret,VB,3
friction,NN,3
Friday,NN,1
fridge,NN,2
friend,NN,1
friendly,JJ,1
friendship,NN,1
fright,NN,2
frighten,VB,1
frightened,JJ,2
frightening,JJ,2
fringe,NN/JJ/VB,3
frisbee,NN,1
frog,NN,1
from,IN,1
front,NN/JJ,1
frontier,NN,3
front-page,JJ,3
frost,NN/VB,2
frosty,JJ,2
frown,VB/NN,2
frozen,JJ,2
fruit,NN,1
fruitful,JJ,3
frustrate,VB,2
frustration,NN,3
fry,VB/NN,1
fuel,NN/VB,2
fulfill,VB,2
full,JJ,1
full-time,JJ/RB,3
fully,RB,2
fume,VB,3
fumes,NN,3
fun,NN/JJ,1
function,NN/VB,1
functional,JJ,2
fund,NN/VB,2
fundamental,JJ,2
fundamentalism,NN,3
fundamentalist,NN/JJ,3
funding,NN,3
funeral,NN,2
funny,JJ,1
fur,NN,2
furious,JJ,2
furnace,NN,3
furnish,VB,2
furnished,JJ,2
furniture,NN,1
further,RB/JJ,1
furthermore,RB,2
fury,NN,3
fuse,NN/VB,3
fusion,NN,3
fuss,NN/VB,3
future,NN/JJ,1
gain,VB/NN,1
galaxy,NN,3
gallery,NN,2
gallon,NN,2
gallop,NN/VB,3
gamble,VB/NN,2
gambler,NN,2
gambling,NN,2
game,NN,1
gang,NN/VB,2
gangster,NN,2
gap,NN,2
garage,NN,1
garbage,NN,1
garden,NN,1
gardener,NN,2
garlic,NN,2
garment,NN,3
gas,NN,1
gaseous,JJ,3
gasoline,NN,1
gasp,NN/VB,3
gate,NN,1
gather,VB,1
gathering,NN/JJ,3
gauge,VB/NN,3
gay,JJ,2
gaze,VB/NN,2
gear,NN/VB,2
gel,VB/NN,3
gender,NN,3
gene,NN,2
general,JJ,1
general,NN,1
generalize,VB,3
generally,RB,2
generate,VB,3
generation,NN,1
generator,NN,3
generosity,NN,2
generous,JJ,1
genetic,JJ,3
genetics,NN,3
genius,NN,1
genre,NN,3
gentle,JJ,1
gentleman,NN,1
genuine,JJ,2
geographical,JJ,3
geography,NN,1
geology,NN,3
geometry,NN,3
germ,NN,2
German,JJ/NN,1
Germany,NN,1
gesture,NN/VB,1
get,VB,1
ghetto,NN,3
ghost,NN,1
giant,JJ/NN,1
gift,NN,1
gifted,JJ,2
gigantic,JJ,2
giggle,VB/NN,2
gilt,JJ/NN,3
ginger,NN,2
giraffe,NN,2
girl,NN,1
girlfriend,NN,2
give,VB,1
given,JJ/IN,3
glacier,NN,3
glad,JJ,1
glamor,NN,3
glamorous,JJ,3
glance,VB/NN,2
gland,NN,3
glare,VB/NN,3
glass,NN,1
glasses,NN,2
glassware,NN,3
gleam,VB/NN,3
glee,NN,3
glide,VB/NN,2
glimpse,NN/VB,2
glisten,VB,3
glitter,VB/NN,3
global,JJ,2
globe,NN,2
gloom,NN,3
gloomy,JJ,3
glorious,JJ,2
glory,NN/VB,2
glove,NN,1
glow,VB/NN,2
glue,NN/VB,1
GMO,NN,3
gnaw,VB,3
go,VB/NN,1
go-ahead,NN/JJ,3
goal,NN,1
goalkeeper,NN,3
goat,NN,1
gobble,VB,3
God,NN,1
goddess,NN,2
going,NN/JJ,3
gold,NN,1
golden,JJ,1
golf,NN,1
good,JJ/NN,1
good-bye,NN,1
good-looking,JJ,3
goodness,NN,2
goods,NN,2
goodwill,NN,3
goose,NN,1
gore,VB/NN,3
gorge,NN,3
gorge,VB,3
gorgeous,JJ,3
gorilla,NN,3
gospel,NN,3
gossip,NN/VB,2
govern,VB,2
government,NN,1
governmental,JJ,3
governor,NN,2
gown,NN,2
grab,VB/NN,2
grace,NN/VB,2
graceful,JJ,2
gracious,JJ,2
grade,NN,1
gradual,JJ,2
gradually,RB,2
graduate,NN/VB,2
graduation,NN,2
grain,NN,2
gram,NN,1
grammar,NN,2
grammatical,JJ,3
grand,JJ,1
grandchild,NN,2
granddaughter,NN,1
grandfather,NN,1
grandmother,NN,1
grandparent,NN,2
grandson,NN,1
grant,VB/NN,2
grape,NN,1
grapefruit,NN,2
graph,NN,3
graphic,JJ,3
grasp,VB/NN,2
grass,NN,1
grasshopper,NN,3
grassy,JJ,3
grate,NN,3
grate,VB,3
grateful,JJ,2
gratitude,NN,2
grave,NN,2
grave,JJ,2
gravity,NN,2
gray,JJ/NN,1
graze,VB/NN,3
grease,NN/VB,3
greasy,JJ,2
great,JJ,1
greatly,RB,2
greed,NN,3
greedy,JJ,1
green,JJ/NN,1
greenhouse,NN,2
greet,VB,1
greeting,NN,2
grief,NN,2
grieve,VB,2
grill,NN/VB,3
grim,JJ,3
grin,VB/NN,2
grind,VB/NN,2
grip,VB/NN,3
groan,VB/NN,3
grocer,NN,3
grocery,NN,2
groove,NN,3
grope,VB/NN,3
gross,JJ/VB/NN,3
ground,NN,1
group,NN,1
grove,NN,3
grow,VB,1
growl,VB/NN,3
grown-up,NN,2
growth,NN,1
grumble,VB/NN,3
guarantee,VB/NN,2
guaranteed,JJ,3
guard,NN/VB,1
guardian,NN,2
guava,NN,1
guerrilla,NN,3
guess,VB/NN,1
guest,NN,1
guidance,NN,2
guide,NN/VB,1
guideline,NN,3
guild,NN,3
guilt,NN,2
guilty,JJ,2
guitar,NN,1
guitarist,NN,3
gulf,NN,2
gulp,VB/NN,3
gum,NN,2
gun,NN,1
gunman,NN,3
gust,NN/VB,3
gut,NN/VB/JJ,3
guy,NN,1
gym,NN,1
gymnasium,NN,3
gypsy,NN/JJ,3
habit,NN,1
habitat,NN,3
habitual,JJ,2
hack,NN,3
hack,VB,3
hacker,NN,3
hail,VB/NN,3
hair,NN,1
haircut,NN,1
hairdresser,NN,2
hairstyle,NN,3
half,PRP/JJ/NN/RB,1
half-time,NN,3
halfway,RB,2
hall,NN,1
Halloween,NN,1
hallway,NN,2
halt,VB/NN,2
halve,VB,3
ham,NN,1
hamburger,NN,1
hammer,NN,1
hamper,NN,3
hamper,VB,3
hand,NN,1
hand,VB,1
handbag,NN,2
handbook,NN,3
handful,NN,2
handicap,NN/VB,2
handicapped,JJ,2
handicraft,NN,3
handkerchief,NN,1
handle,VB,1
handle,NN,1
handsome,JJ,1
handwriting,NN,2
handy,JJ,2
hang,VB,1
hanger,NN,1
happen,VB,1
happily,RB,2
happy,JJ,1
harass,VB,3
harassment,NN,3
harbor,NN/VB,2
hard,JJ/RB,1
harden,VB,2
hardline,JJ,3
hardliner,NN,3
hardly,RB,1
hardship,NN,2
hardware,NN,2
hardwood,NN,3
hard-working,JJ,2
hardy,JJ,3
harm,NN/VB,2
harmful,JJ,2
harmless,JJ,3
harmonica,NN,3
harmony,NN,2
harness,VB/NN,3
harsh,JJ,2
harvest,NN/VB,2
hassle,NN/VB,2
haste,NN,3
hasten,VB,3
hasty,JJ,2
hat,NN,1
hatch,VB/NN,2
hate,VB/NN,1
hateful,JJ,3
hatred,NN,2
haul,NN,3
haul,VB,3
haunt,NN,3
haunt,VB,3
have,VB,1
have,MD,1
haven,NN,3
hawk,NN,2
hay,NN,2
hazard,NN/VB,3
hazardous,JJ,3
he,PRP,1
head,NN/VB,1
headache,NN,1
heading,NN,3
headline,NN/VB,2
headmaster,NN,2
head-on,RB/JJ,3
headphones,NN,2
headquarters,NN,2
headsets,,2
heal,VB,2
health,NN,1
healthful,JJ,3
healthy,JJ,1
heap,NN/VB,2
hear,VB,1
hearing,NN,3
heart,NN,1
heartbreak,NN,2
hearty,JJ,3
heat,NN/VB,1
heated,JJ,3
heater,NN,1
heating,NN,3
heave,VB/NN,3
heaven,NN,2
heavenly,adj,2
heavy,JJ,1
heavyweight,NN,3
hedge,NN/VB,3
heed,VB/NN,3
heel,NN,2
height,NN,1
heighten,VB,3
heir,NN,3
helicopter,NN,1
hell,NN,2
hello,NN/UH,1
helmet,NN,2
help,VB/NN,1
helpful,JJ,1
helpless,JJ,3
hemisphere,NN,3
hen,NN,1
hence,RB,2
henceforth,RB,3
her,determiner,1
herald,VB/NN,3
herb,NN,3
herd,NN/VB,2
here,RB,1
hereafter,RB/NN,3
heritage,NN,3
hermit,NN,3
hero,NN,1
heroic,JJ,3
heroin,NN,3
heroine,NN,2
hers,PRP,1
herself,PRP,1
hesitate,VB,2
hesitation,NN,2
heterosexual,JJ/NN,3
hey,UH,1
hi,UH,1
hidden,JJ,2
hide,VB,1
hierarchy,NN,3
hi-fi,NN,3
3,JJ/RB,1
highlight,VB/NN,3
highly,RB,2
high-rise,NN,2
highway,NN,1
hijack,VB,2
hijacker,NN,2
hijacking,NN,2
hike,NN/VB,1
hiker,NN,2
hiking,NN,2
hill,NN,1
hillside,NN,3
him,PRP,1
himself,PRP,1
hinder,VB,3
hinge,NN,3
hinge,VB,3
hint,NN/VB,2
hip,NN,1
hippopotamus,NN,1
hire,VB/NN,1
his,determiner,1
hiss,VB/NN,3
historian,NN,2
historic,JJ,2
historical,JJ,2
history,NN,1
hit,VB/NN,1
hive,NN,2
hoarse,JJ,3
hobby,NN,1
hockey,NN,3
hold,VB/NN,1
holder,NN,3
holding,NN/JJ,3
hole,NN,1
holiday,NN,1
hollow,JJ/NN,2
holy,JJ,2
home,NN/RB/JJ,1
homeland,NN,2
homeless,JJ/NN,3
homesick,JJ,1
hometown,NN,3
homework,NN,1
homogeneous,JJ,3
homosexual,JJ/NN,3
honest,JJ,1
honestly,RB,2
honesty,NN,1
honey,NN,1
honeymoon,NN/VB,2
Hong_Kong,NN,1
honk,NN/VB,3
honor,NN/VB,2
honorable,JJ,2
honorary,JJ,3
hood,NN/VB,3
hoof,NN,3
hook,NN/VB,2
hop,VB/NN,1
hope,VB/NN,1
hopeful,JJ,2
hopefully,RB,2
hopeless,JJ,3
horizon,NN,2
horizontal,JJ/NN,3
hormone,NN,3
horn,NN,2
horrible,JJ,1
horrify,VB,2
horror,NN,2
horse,NN,1
horsepower,NN,3
hose,NN/VB,2
hospitable,JJ,3
hospital,NN,1
hospitality,NN,3
hospitalize,VB,3
host,NN/VB,1
hostage,NN,2
hostel,NN,2
hostess,NN,2
hostile,adj,3
hostility,NN,3
hot,JJ,1
hotel,NN,1
hound,NN,3
hound,VB,3
hour,NN,1
hourly,JJ/RB,2
house,NN/VB,1
household,NN/JJ,2
housekeeper,NN,2
housewife,NN,2
housework,NN,2
housing,NN,2
hover,VB,3
how,RB/INN,1
however,RB/INN,1
howl,VB/NN,3
Hualian,NN,1
hug,VB/NN,2
huge,JJ,1
hull,NN,3
hull,VB,3
hum,VB/NN,2
human,JJ/NN,1
humanitarian,JJ/NN,3
humanity,NN,2
humble,JJ,1
humid,JJ,1
humidity,NN,2
humiliate,VB,3
humiliation,NN,3
humor,NN,1
humorous,JJ,1
hunch,NN,3
hunch,VB,3
hundred,number/NN/PRP,1
hunger,NN,1
hungry,JJ,1
hunt,VB/NN,1
hunter,NN,1
hurdle,NN/VB,3
hurl,VB,3
hurricane,NN,2
hurry,VB/NN,1
hurt,VB,1
husband,NN,1
hush,VB/NN,2
hut,NN,2
hybrid,NN/JJ,3
hydrogen,NN,2
hygiene,NN,3
hymn,NN/VB,3
hypocrisy,NN,3
hypocrite,NN,3
hypothesis,NN,3
hysterical,JJ,3
I,PRP,1
ice,NN,1
iceberg,NN,2
icy,JJ,2
idea,NN,1
ideal,JJ/NN,2
ideally,RB,3
identical,JJ,2
identification,NN,2
identify,VB,2
identity,NN,2
ideological,JJ,3
ideology,NN,3
idiom,NN,2
idiot,NN,3
idle,JJ/VB,2
idol,NN,2
if,INN,1
ignite,VB,3
ignorance,NN,2
ignorant,JJ,2
ignore,VB,1
ill,JJ,1
illegal,JJ,2
illness,NN,2
illuminate,VB,3
illusion,NN,3
illustrate,VB,2
illustration,NN,2
image,NN,1
imaginable,JJ,2
imaginary,JJ,2
imagination,NN,2
imaginative,JJ,2
imagine,VB,1
imitate,VB,2
imitation,NN,2
immediate,JJ,2
immediately,RB,2
immense,JJ,3
immerse,VB,3
immigrant,NN,2
immigrate,VB,3
immigration,NN,2
imminent,JJ,3
immune,JJ,3
impact,NN/VB,2
impair,VB,3
impart,VB,3
impatient,JJ,2
imperative,JJ/NN,3
imperial,JJ,2
impersonal,JJ,2
impetus,NN,3
implement,VB,2
implication,NN,2
implicit,JJ,3
imply,VB,2
impolite,JJ,1
import,NN/VB,1
importance,NN,1
important,JJ,1
impose,VB,2
imposing,JJ,3
impossible,JJ,1
impress,VB,2
impression,NN,2
impressive,JJ,2
imprison,VB,3
imprisonment,NN,3
improve,VB,1
improvement,NN,2
impulse,NN/JJ,3
impulsive,JJ,3
in,IN/RB/JJ,1
inability,NN,3
inaccessible,JJ,3
inadequate,JJ,2
inappropriate,JJ,3
inaugurate,VB,3
incense,NN,3
incense,VB,3
incentive,NN,3
inch,NN,1
incidence,NN,3
incident,NN,2
incidental,JJ,3
incidentally,RB,3
incline,VB/NN,3
inclined,JJ,3
include,VB,1
included,JJ,2
including,IN,1
inclusive,JJ/RB,3
income,NN,1
incomplete,JJ,2
inconvenient,JJ,2
incorporate,VB,3
increase,VB/NN,1
increasingly,RB,2
incredible,JJ,3
incumbent,NN/JJ,3
incur,VB,3
indeed,RB,2
indefinite,JJ,3
independence,NN,2
independent,JJ,1
index,NN/VB,3
India,NN,2
Indian,JJ/NN,2
indicate,VB,1
indication,NN,2
indicative,JJ/NN,3
indicator,NN,3
indictment,NN,3
indifference,NN,3
indifferent,JJ,3
indignant,JJ,3
indignation,NN,3
indirect,JJ,3
indispensable,JJ,3
individual,JJ/NN,1
indoor,JJ,2
indoors,RB,2
induce,VB,3
indulge,VB,3
industrial,JJ,2
industrialize,VB,2
industrialized,JJ,3
industry,NN,1
inefficient,JJ,3
inertia,NN,3
inevitable,JJ,2
inevitably,RB,3
infant,NN,2
infantry,NN,3
infect,VB,2
infection,NN,2
infectious,JJ,3
infer,VB,2
inference,,2
inferior,JJ/NN,2
infinite,JJ,3
inflation,NN,2
inflict,VB,3
influence,NN/VB,1
influential,JJ,2
inform,VB,2
informal,JJ,2
information,NN,1
informative,JJ,2
informed,JJ,2
infrastructure,NN,3
ingenious,JJ,3
ingenuity,NN,3
ingredient,NN,2
inhabit,VB,3
inhabitant,NN,2
inherent,JJ,3
inherit,VB,2
inhibit,VB,3
inhibited,JJ,3
inhibition,NN,3
initial,JJ/NN/VB,2
initially,RB,3
initiate,VB/NN,3
initiative,NN,3
inject,VB,2
injection,NN,2
injure,VB,2
injured,JJ,2
injury,NN,1
injustice,NN,3
ink,NN,1
inland,JJ/RB,3
inlet,NN,3
inmate,NN,3
inn,NN,2
inner,JJ,2
inning,NN,3
innocence,NN,2
innocent,JJ,2
innovation,NN,3
innovative,JJ,3
innumerable,JJ,3
input,NN/VB,2
inquire,VB,2
inquiry,NN,2
insane,JJ,3
insect,NN,1
insecticide,NN,3
insecure,JJ,3
insert,VB,2
inside,IN/RB/NN,1
insider,NN,3
insight,NN,3
insist,VB,1
insistence,NN,3
insistent,JJ,3
inspect,VB,2
inspection,NN,3
inspector,NN,2
inspiration,NN,2
inspire,VB,1
instability,NN,3
install,VB,2
installation,NN,3
installment,NN,3
instance,NN,1
instant,JJ/NN,1
instantaneous,JJ,3
instead,RB,2
instinct,NN,2
instinctive,JJ,3
institute,NN,2
institution,NN,2
institutional,JJ,3
instruct,VB,2
instruction,NN,2
instructor,NN,2
instrument,NN,1
instrumental,JJ,3
insufficient,JJ,3
insulate,VB,3
insult,NN/VB,2
insurance,NN,2
insure,VB,3
insurer,NN,3
intact,JJ,3
intake,NN,3
integral,JJ,3
integrate,VB,3
integration,NN,3
integrity,NN,3
intellect,NN,3
intellectual,JJ/NN,2
intelligence,NN,2
intelligent,JJ,1
intelligible,JJ,3
intend,VB,2
intense,JJ,2
intensify,VB,2
intensity,NN,3
intensive,JJ,2
intent,JJ/NN,3
intention,NN,2
inter,VB,3
interact,VB,2
interaction,NN,3
intercourse,NN,3
interest,NN/VB,1
interested,JJ,1
interesting,JJ,2
interfere,VB,2
interference,NN,2
interim,JJ/NN,3
interior,NN/JJ,3
intermediate,JJ,2
intermittent,JJ,3
internal,JJ,2
international,JJ,1
Internet,NN,1
interpret,VB,2
interpretation,NN,2
interpreter,NN,2
interrupt,VB,1
interruption,NN,3
intersection,NN,3
interval,NN,2
intervene,VB,3
intervention,NN,3
interview,NN/VB,1
intimacy,NN,3
intimate,JJ/NN,2
intimidate,VB,3
into,IN,1
intonation,NN,3
intricate,JJ,3
intrigue,NN,3
intrigue,VB,3
intriguing,JJ,3
intrinsic,JJ,3
introduce,VB,1
introduction,NN,2
intrude,VB,2
intruder,NN,2
intrusion,NN,3
intuition,NN,3
invade,VB,2
invalid,NN/JJ,3
invaluable,JJ,3
invariable,JJ,3
invasion,NN,2
invent,VB,1
invention,NN,2
inventor,NN,2
inventory,NN,3
invert,VB,3
invest,VB,2
investigate,VB,1
investigation,NN,3
investigator,NN,3
investment,NN,2
investor,NN,2
invisible,JJ,2
invitation,NN,1
invite,VB,1
inviting,JJ,3
involve,VB,2
involved,JJ,2
involvement,NN,3
inward,RB,3
IQ,NN,3
iron,NN/VB,1
ironic,JJ,3
ironically,RB,3
irony,NN,3
irregular,JJ,2
irrelevant,JJ,3
irresistible,JJ,3
irrespective,JJ,3
irrigation,NN,3
irritable,JJ,3
irritate,VB,3
irritation,NN,3
is,VB,1
island,NN,1
isle,NN,3
isolate,VB,2
isolated,JJ,3
isolation,NN,2
issue,NN/VB,2
it,PRP,1
itch,VB/NN,2
item,NN,1
its,determiner,1
itself,PRP,1
ivory,NN/JJ,2
ivy,NN,3
jack,NN,3
jack,VB,3
jacket,NN,1
jade,NN,3
jail,NN/VB,2
jam,VB,2
jam,NN,1
janitor,NN,3
January,NN,1
Japan,NN,1
Japanese,JJ/NN,1
jar,NN,2
jasmine,NN,3
jaw,NN/VB,2
jaywalk,VB,3
jazz,NN,1
jealous,JJ,1
jealousy,NN,2
jeans,NN,1
jeep,NN,1
jeer,VB/NN,3
jelly,NN,2
jeopardize,VB,3
jerk,VB/NN,3
jersey,NN,3
jet,NN/VB,2
jewel,NN,2
jewellery,NN,2
jingle,VB/NN,3
job,NN,1
jobless,JJ,3
jockey,NN,3
jockey,VB,3
jog,VB,1
join,VB,1
joint,JJ/NN,1
joke,NN/VB,1
journal,NN,2
journalism,NN,3
journalist,NN,1
journey,NN/VB,2
joy,NN,1
joyful,JJ,2
joyous,JJ,3
judge,NN/VB,1
judgment,NN,2
judicial,JJ,3
judiciary,NN,3
jug,NN,3
jug,VB,3
juice,NN,1
juicy,JJ,2
July,NN,1
jump,VB/NN,1
jumper,NN,3
junction,NN,3
June,NN,1
jungle,NN,2
junior,JJ/NN,2
junk,NN,2
jury,NN,2
just,RB,1
justice,NN,2
justification,NN,3
justified,JJ,3
justify,VB,3
juvenile,NN/JJ,3
kangaroo,NN,1
Kaohsiung,NN,1
keen,JJ,2
keep,VB,1
keeper,NN,2
kernel,NN,3
ketchup,NN,1
kettle,NN,2
key,NN,1
key,JJ,1
keyboard,NN,2
kick,VB/NN,1
kid,NN,1
kidnap,VB,2
kidney,NN,2
kill,VB,1
killer,NN,3
killing,NN/JJ,3
kilogram,NN,1
kilometer,NN,1
kin,NN,3
kind,JJ,1
kind,NN,1
kindergarten,NN,1
kindle,VB,3
kindly,JJ/adv,2
kindness,NN,2
king,NN,1
kingdom,NN,1
kiss,VB/NN,1
kit,NN,2
kitchen,NN,1
kite,NN,1
kitten,NN,1
knee,NN,1
kneel,VB,2
knife,NN,1
knight,NN,2
knit,VB/NN,2
knob,NN,2
knock,VB,1
knot,NN/VB,2
know,VB,1
know-how,NN,3
knowledge,NN,1
knowledgeable,JJ,2
knuckle,NN/VB,3
koala,NN,1
Korea,NN,1
Korean,JJ/NN,1
KTV,NN,1
label,NN/VB,2
labor,NN/VB,2
laboratory,NN,2
lace,NN/VB,2
lack,NN/VB,1
lad,NN,3
ladder,NN,2
lady,NN,1
ladybug,NN,2
lag,VB/NN,2
lake,NN,1
lamb,NN,1
lame,JJ,3
lament,NN/VB,3
lamp,NN,1
land,NN/VB,1
landing,NN,3
landlady,NN,2
landlord,NN,2
landmark,NN,2
landscape,NN/VB,2
landslide,NN,2
lane,NN,2
language,NN,1
lantern,NN,2
Lantern_Festival,NN,1
lap,NN,2
large,JJ,1
largely,RB,2
large-scale,JJ,3
laser,NN,2
lash,NN/VB,3
last,VB,2
last,JJ/PRP/NN,1
lasting,JJ,3
late,JJ/RB,1
lately,RB,2
latent,JJ,3
later,RB,1
latest,JJ,1
latitude,NN,2
latter,JJ,2
laugh,VB/NN,1
laughter,NN,2
launch,VB/NN,2
laundry,NN,2
lava,NN,3
lavatory,NN,2
lavish,JJ/VB,3
law,NN,1
lawful,JJ,2
lawmaker,NN,3
lawn,NN,2
lawsuit,NN,3
lawyer,NN,1
lay,VB,1
layer,NN,2
layman,NN,3
layout,NN,3
lazy,JJ,1
LCD,NN,3
lead,NN,2
lead,VB/NN,1
leader,NN,1
leadership,NN,1
lead-in,NN,3
leading,JJ,2
leaf,NN,1
leaflet,NN,2
league,NN,2
leak,VB/NN,2
lean,VB/JJ,2
leap,VB/NN,2
learn,VB,1
learned,JJ,2
learner,NN,2
learning,NN,2
lease,NN/VB,3
least,RB/JJ/PRP/NN,1
leather,NN,2
leave,VB/NN,1
lecture,NN/VB,2
lecturer,NN,2
lee,NN/JJ,3
left,JJ/NN/RB,1
left,JJ,1
left-hand,JJ,3
left-wing,JJ/NN,3
leg,NN,1
legacy,NN,3
legal,JJ,1
legend,NN,2
legendary,JJ,2
legislation,NN,3
legislative,JJ,3
legislator,NN,3
legislature,NN,3
legitimate,JJ,3
leisure,NN/JJ,2
leisurely,JJ/RB,2
lemon,NN,1
lemonade,NN,2
lend,VB,1
length,NN,1
lengthen,VB,2
lengthy,JJ,3
lens,NN,2
leopard,NN,2
lesbian,JJ/NN,3
less,RB/PRP,1
lessen,VB,3
lesser,JJ,3
lesson,NN,1
lest,INN,3
let,VB,1
lethal,JJ,3
letter,NN,1
lettuce,NN,1
level,NN/JJ,1
lever,NN/VB,3
levy,NN/VB,3
liability,NN,3
liable,JJ,3
liar,NN,2
libel,NN/VB,3
liberal,JJ/NN,2
liberalize,VB,3
liberate,VB,2
liberation,NN,3
liberty,NN,2
librarian,NN,2
library,NN,1
license,VB/NN,2
lick,VB/NN,1
lid,NN,1
lie,VB,1
lie,NN/VB,1
lieutenant,NN,3
life,NN,1
lifeboat,NN,3
lifeguard,NN,3
lifelong,JJ,3
lifestyle,NN,3
lifetime,NN,2
lift,VB/NN,1
light,NN/VB/JJ,1
light,JJ/RB,1
lighten,VB,2
lighthouse,NN,2
lighting,NN,3
lightning,NN,1
lightweight,JJ/NN,3
like,IN,1
like,VB,1
likelihood,NN,3
likely,JJ/RB,1
likewise,RB,3
lily,NN,2
limb,NN,2
lime,NN,3
limit,VB/NN,1
limitation,NN,2
limited,JJ,3
limousine,NN,3
limp,VB/NN,3
limp,JJ,3
line,NN/VB,1
linear,JJ,3
linen,NN,2
liner,NN,3
line-up,NN,3
linger,VB,3
linguist,NN,3
lining,NN,3
link,NN/VB,1
lion,NN,1
lip,NN,1
lipstick,NN,2
liquid,NN/JJ,1
liquor,NN,2
list,NN/VB,1
listen,VB,1
listener,NN,2
liter,NN,1
literacy,NN,3
literal,JJ,3
literally,RB,3
literary,JJ,2
literate,JJ,3
literature,NN,2
litter,NN/VB,2
little,JJ/PRP/RB,1
live,JJ,2
live,VB,1
live-in,JJ,3
lively,JJ,2
liver,NN,2
livestock,NN,3
living,NN/JJ,3
lizard,NN,3
llama,NN,3
load,NN/VB,2
loaded,JJ,3
loaf,NN,1
loan,NN/VB,2
lobby,NN,2
lobster,NN,2
local,JJ/NN,1
locality,NN,3
locate,VB,2
located,JJ,3
location,NN,2
lock,VB/NN,1
locked,JJ,3
locker,NN,2
locomotive,NN,3
locomotive,JJ,3
locust,NN,3
lodge,NN/VB,3
lofty,JJ,3
log,NN/VB,2
logic,NN,2
logical,JJ,2
logo,NN,3
lollipop,NN,3
London,NN,1
lone,JJ,3
loneliness,NN,2
lonely,JJ,1
lonesome,JJ,3
long,VB,2
long,JJ/RB,1
longevity,NN,3
longitude,NN/JJ,3
long-standing,JJ,3
long-term,JJ,2
long-time,JJ,3
look,VB/NN,1
loom,NN,3
loom,VB,3
loop,NN/VB,2
loose,JJ,2
loosen,VB,2
loot,VB/NN,3
lord,NN,2
lorry,NN,2
lose,VB,1
loser,NN,1
loss,NN,1
lost,JJ,3
lot,NN/PRP/RB,1
lotion,NN,2
lottery,NN,3
lotus,NN,3
loud,JJ/RB,1
loudspeaker,NN,2
lounge,NN/VB,3
lousy,JJ,2
love,VB/NN,1
lovely,JJ,1
lover,NN,1
loving,JJ,3
low,JJ,1
lower,VB,2
loyal,JJ,2
loyalty,NN,2
lubricate,VB,3
luck,NN,2
luckily,RB,2
lucky,JJ,1
lucrative,JJ,3
luggage,NN,2
lullaby,NN/VB,2
lumber,NN,3
lumber,VB,3
luminous,JJ,3
lump,NN/VB,3
lunar,JJ,2
lunatic,NN/JJ,3
lunch,NN,1
lunchtime,NN,3
lung,NN,2
lure,VB/NN,3
lush,JJ,3
luxurious,JJ,2
luxury,NN,2
lychee,NN,2
lynch,VB,3
lyric,JJ/NN,3
ma_am,NN,1
machine,NN,1
machinery,NN,2
mad,JJ,1
madam,NN,2
made-up,JJ,3
mafia,NN,3
magazine,NN,1
magic,JJ/NN,1
magical,JJ,2
magician,NN,1
magistrate,NN,3
magnet,NN,2
magnetic,JJ,2
magnificent,JJ,2
magnify,VB,3
magnitude,NN,3
maid,NN,2
maiden,NN/JJ,3
mail,NN/VB,1
mailman,NN,1
main,JJ,1
mainland,NN,2
